module_short_name,module_code,type,label,description
Applied Conservation Biology,BIOS318,SKILL,S3,Ethical awareness
Applied Conservation Biology,BIOS318,SKILL,S4,GIS
Applied Conservation Biology,BIOS318,SKILL,S5,awareness of relevant UN sustainability goals
Applied Conservation Biology,BIOS318,LO,LO2,"Critically evaluate the human activities that affect biodiversity and describe how they act individually and in combination to affect individuals, populations and ecosystems."
Applied Conservation Biology,BIOS318,SKILL,S1,Problem solving skills
Applied Conservation Biology,BIOS318,SKILL,S2,Communication skills
Applied Conservation Biology,BIOS318,SKILL,S3,Ethical awareness
Applied Conservation Biology,BIOS318,SKILL,S4,GIS
Applied Conservation Biology,BIOS318,SKILL,S5,awareness of relevant UN sustainability goals
Applied Conservation Biology,BIOS318,LO,LO3,"Make linkages between theory and practice, particularly with regard to how ecological understanding is applied in conservation schemes that students visit."
Applied Conservation Biology,BIOS318,SKILL,S1,Problem solving skills
Applied Conservation Biology,BIOS318,SKILL,S2,Communication skills
Applied Conservation Biology,BIOS318,SKILL,S3,Ethical awareness
Applied Conservation Biology,BIOS318,SKILL,S4,GIS
Applied Conservation Biology,BIOS318,SKILL,S5,awareness of relevant UN sustainability goals
Applied Conservation Biology,BIOS318,LO,LO4,"Critically evaluate, using case studies, and site visits, the pros and cons of a wide range of conservation interventions, from international legal instruments to local habitat management."
Applied Conservation Biology,BIOS318,SKILL,S1,Problem solving skills
Applied Conservation Biology,BIOS318,SKILL,S2,Communication skills
Applied Conservation Biology,BIOS318,SKILL,S3,Ethical awareness
Applied Conservation Biology,BIOS318,SKILL,S4,GIS
Applied Conservation Biology,BIOS318,SKILL,S5,awareness of relevant UN sustainability goals
Applied Conservation Biology,BIOS318,LO,LO5,"Critically analyse where conservation questions can be answered with scientific evidence, and where socio-economic and other types of information are more important."
Applied Conservation Biology,BIOS318,SKILL,S1,Problem solving skills
Applied Conservation Biology,BIOS318,SKILL,S2,Communication skills
Applied Conservation Biology,BIOS318,SKILL,S3,Ethical awareness
Applied Conservation Biology,BIOS318,SKILL,S4,GIS
Applied Conservation Biology,BIOS318,SKILL,S5,awareness of relevant UN sustainability goals
Global Challenges in Infection,BIOS319,LO,LO1,critically analyse the strategies needed for combatting the global challenges of infectious disease.
Global Challenges in Infection,BIOS319,SKILL,S1,To generate a digital video communication that showcases the major issues for public health.
Global Challenges in Infection,BIOS319,SKILL,S2,Synthesise arguments and key considerations relating to understanding global infectious disease.
Global Challenges in Infection,BIOS319,LO,LO2,compare the pathogenesis and virulence traits of key pathogens.
Global Challenges in Infection,BIOS319,SKILL,S1,To generate a digital video communication that showcases the major issues for public health.
Global Challenges in Infection,BIOS319,SKILL,S2,Synthesise arguments and key considerations relating to understanding global infectious disease.
Global Challenges in Infection,BIOS319,LO,LO3,critically evaluate appropriate interventions and therapies including future solutions for pathogen diseases with the scenario of pathogen evolution.
Global Challenges in Infection,BIOS319,SKILL,S1,To generate a digital video communication that showcases the major issues for public health.
Global Challenges in Infection,BIOS319,SKILL,S2,Synthesise arguments and key considerations relating to understanding global infectious disease.
Veterinary Infection Biology,BIOS321,LO,LO1,appraise how pathogen physiology causes disease pathology.
Veterinary Infection Biology,BIOS321,LO,LO2,devise epidemiological approaches to disease management in diverse settings.
Veterinary Infection Biology,BIOS321,LO,LO3,"explain how basic biology is being applied to control disease in diverse settings around the world, displaying global citizenship."
Veterinary Infection Biology,BIOS321,LO,LO4,be familiar with diverse techniques and have practical experience of working safely with select methods.
Veterinary Infection Biology,BIOS321,LO,LO5,"critically evaluate othersâ findings, synthesize data in the context of existing knowledge and produce a valid consensus, displaying digital fluency in their written assessments."
Disease in Animal Populations,BIOS323,LO,LO1,To understand and critically discuss the importance of epidemiology and statistics in animal/veterinary diseases and to appreciate its key role in One Health challenges.
Disease in Animal Populations,BIOS323,SKILL,S1,Work as a team to investigate datasets and present effectively.
Disease in Animal Populations,BIOS323,SKILL,S2,Enhance communication and group work skills.
Disease in Animal Populations,BIOS323,SKILL,S3,Digital skills especially around presentations in written and oral formats.
Disease in Animal Populations,BIOS323,SKILL,S4,Data science skills including data leaning and more advanced manipulation in Excel.
Disease in Animal Populations,BIOS323,LO,LO2,To apply and interpret epidemiological and statistical methods appropriately.
Disease in Animal Populations,BIOS323,SKILL,S1,Work as a team to investigate datasets and present effectively.
Disease in Animal Populations,BIOS323,SKILL,S2,Enhance communication and group work skills.
Disease in Animal Populations,BIOS323,SKILL,S3,Digital skills especially around presentations in written and oral formats.
Disease in Animal Populations,BIOS323,SKILL,S4,Data science skills including data leaning and more advanced manipulation in Excel.
Disease in Animal Populations,BIOS323,LO,LO3,"To appraise the key stakeholders both within and outside of government in animal population health at international, national and regional levels, and how these work in the UK, with exemplars of differences in other national settings."
Disease in Animal Populations,BIOS323,SKILL,S1,Work as a team to investigate datasets and present effectively.
Disease in Animal Populations,BIOS323,SKILL,S2,Enhance communication and group work skills.
Disease in Animal Populations,BIOS323,SKILL,S3,Digital skills especially around presentations in written and oral formats.
Disease in Animal Populations,BIOS323,SKILL,S4,Data science skills including data leaning and more advanced manipulation in Excel.
Disease in Animal Populations,BIOS323,LO,LO4,"To describe systems for classifying disease importance in populations, both infectious and non-infectious, including the importance of economics."
Disease in Animal Populations,BIOS323,SKILL,S1,Work as a team to investigate datasets and present effectively.
Disease in Animal Populations,BIOS323,SKILL,S2,Enhance communication and group work skills.
Disease in Animal Populations,BIOS323,SKILL,S3,Digital skills especially around presentations in written and oral formats.
Disease in Animal Populations,BIOS323,SKILL,S4,Data science skills including data leaning and more advanced manipulation in Excel.
Disease in Animal Populations,BIOS323,LO,LO5,"To understand the range of diagnostic tests used in animal populations, and how to assess their accuracy and impact."
Disease in Animal Populations,BIOS323,SKILL,S1,Work as a team to investigate datasets and present effectively.
Disease in Animal Populations,BIOS323,SKILL,S2,Enhance communication and group work skills.
Disease in Animal Populations,BIOS323,SKILL,S3,Digital skills especially around presentations in written and oral formats.
Disease in Animal Populations,BIOS323,SKILL,S4,Data science skills including data leaning and more advanced manipulation in Excel.
Disease in Animal Populations,BIOS323,LO,LO6,"To understand, through examples, how a veterinary pathogens biology impacts on the disease it causes, and how this can be applied to aid its control."
Disease in Animal Populations,BIOS323,SKILL,S1,Work as a team to investigate datasets and present effectively.
Disease in Animal Populations,BIOS323,SKILL,S2,Enhance communication and group work skills.
Disease in Animal Populations,BIOS323,SKILL,S3,Digital skills especially around presentations in written and oral formats.
Disease in Animal Populations,BIOS323,SKILL,S4,Data science skills including data leaning and more advanced manipulation in Excel.
Advanced Ecology,BIOS325,LO,LO1,"To understand and critically evaluate how fundamental ecological concepts, processes and mathematical principles explain/shape the structure and dynamics of populations, communities and ecosystems, at a range of spatial and trophic scales."
Advanced Ecology,BIOS325,SKILL,S1,"Critical thinking and problem solvingâThis skill will be developed (i) through the use of evidence-based reasoning in classroom discussions and debates focussed on module topics, (ii) through critical evaluation of the uses of ecology in solving real-world problems and (iii) through reflection on the extent to which the literature reach consensus over optimal approaches to solve ecological problems (or indicate knowledge gaps)."
Advanced Ecology,BIOS325,SKILL,S2,"Verbal and written communicationâStudents will have opportunities to develop written and oral communication skills through group discussions and debates, groupwork, and written assessments. In addition, this skill will be developed through an understanding of the constituent elements of strong arguments, and exercises in the deconstruction of the student's own arguments, as well as scholarly arguments within research papers."
Advanced Ecology,BIOS325,SKILL,S3,TeamworkâThis skill will be developed through preparation for discussion sessions in groups and for planning and carrying out the integrative ecology assignment (groupwork).
Advanced Ecology,BIOS325,SKILL,S4,Improving own learning/performance - Reflective practiceâStudents will have opportunities to improve their learning and performance through reflection on (i) their understanding of advanced ecological topics and the ways in which peer discussion/ debate alters this and ii) feedback given during discussion sessions and following AO learning tasks as appropriate.
Advanced Ecology,BIOS325,SKILL,S5,Comprehend and use data effectivelyâThis skill will be developed using data-based learning activities and computer labs (for any topic that requires this).
Advanced Ecology,BIOS325,SKILL,S6,Evidence based reasoningâThis will be developed in students first through discussion and debate seminars (and linked AO learning tasks) and subsequently through evidence synthesis and critical evaluation of the use of advanced ecology to solve global environmental problems.
Advanced Ecology,BIOS325,SKILL,S7,Solving problems in a systematic and creative mannerâThis skill will be developed in students through an advanced understanding of the ways in which ecology can be used to solve environmental problems and the review and critical evaluation of this application of ecological theory.
Advanced Ecology,BIOS325,SKILL,S8,"Independent-learningâThis skill will be developed in students through their self-directed reading on the topics of the module, and through researching the module topics for discussions, debates, learning tasks and assignments. This skill will be evident (and assessed) through assignments."
Advanced Ecology,BIOS325,SKILL,S9,"Digital skillsâThis broad set of skills will be developed through the (i) the need to efficiently review and synthesise areas of the scientific literature using online databases (ii) through the handling and analysis of data for topics requiring data-based asynchronous learning tasks, and using software to create diagrams to communicate conceptual or review-based information."
Advanced Ecology,BIOS325,SKILL,S10,"Information retrieval and reviewâThis skill will be fostered through assignments that require the review, critical evaluation and synthesis of information from the ecological literature and related relevant fields."
Advanced Ecology,BIOS325,LO,LO2,"To synthesise and critically analyse the contributions that ecology makes to understanding, predicting and mitigating global environmental problems."
Advanced Ecology,BIOS325,SKILL,S1,"Critical thinking and problem solvingâThis skill will be developed (i) through the use of evidence-based reasoning in classroom discussions and debates focussed on module topics, (ii) through critical evaluation of the uses of ecology in solving real-world problems and (iii) through reflection on the extent to which the literature reach consensus over optimal approaches to solve ecological problems (or indicate knowledge gaps)."
Advanced Ecology,BIOS325,SKILL,S2,"Verbal and written communicationâStudents will have opportunities to develop written and oral communication skills through group discussions and debates, groupwork, and written assessments. In addition, this skill will be developed through an understanding of the constituent elements of strong arguments, and exercises in the deconstruction of the student's own arguments, as well as scholarly arguments within research papers."
Advanced Ecology,BIOS325,SKILL,S3,TeamworkâThis skill will be developed through preparation for discussion sessions in groups and for planning and carrying out the integrative ecology assignment (groupwork).
Advanced Ecology,BIOS325,SKILL,S4,Improving own learning/performance - Reflective practiceâStudents will have opportunities to improve their learning and performance through reflection on (i) their understanding of advanced ecological topics and the ways in which peer discussion/ debate alters this and ii) feedback given during discussion sessions and following AO learning tasks as appropriate.
Advanced Ecology,BIOS325,SKILL,S5,Comprehend and use data effectivelyâThis skill will be developed using data-based learning activities and computer labs (for any topic that requires this).
Advanced Ecology,BIOS325,SKILL,S6,Evidence based reasoningâThis will be developed in students first through discussion and debate seminars (and linked AO learning tasks) and subsequently through evidence synthesis and critical evaluation of the use of advanced ecology to solve global environmental problems.
Advanced Ecology,BIOS325,SKILL,S7,Solving problems in a systematic and creative mannerâThis skill will be developed in students through an advanced understanding of the ways in which ecology can be used to solve environmental problems and the review and critical evaluation of this application of ecological theory.
Advanced Ecology,BIOS325,SKILL,S8,"Independent-learningâThis skill will be developed in students through their self-directed reading on the topics of the module, and through researching the module topics for discussions, debates, learning tasks and assignments. This skill will be evident (and assessed) through assignments."
Advanced Ecology,BIOS325,SKILL,S9,"Digital skillsâThis broad set of skills will be developed through the (i) the need to efficiently review and synthesise areas of the scientific literature using online databases (ii) through the handling and analysis of data for topics requiring data-based asynchronous learning tasks, and using software to create diagrams to communicate conceptual or review-based information."
Advanced Ecology,BIOS325,SKILL,S10,"Information retrieval and reviewâThis skill will be fostered through assignments that require the review, critical evaluation and synthesis of information from the ecological literature and related relevant fields."
Advanced Ecology,BIOS325,LO,LO3,To develop an evidence-based and integrative understanding of how different biological and non-biological factors and processes impinge on global environmental problems.
Advanced Ecology,BIOS325,SKILL,S1,"Critical thinking and problem solvingâThis skill will be developed (i) through the use of evidence-based reasoning in classroom discussions and debates focussed on module topics, (ii) through critical evaluation of the uses of ecology in solving real-world problems and (iii) through reflection on the extent to which the literature reach consensus over optimal approaches to solve ecological problems (or indicate knowledge gaps)."
Advanced Ecology,BIOS325,SKILL,S2,"Verbal and written communicationâStudents will have opportunities to develop written and oral communication skills through group discussions and debates, groupwork, and written assessments. In addition, this skill will be developed through an understanding of the constituent elements of strong arguments, and exercises in the deconstruction of the student's own arguments, as well as scholarly arguments within research papers."
Advanced Ecology,BIOS325,SKILL,S3,TeamworkâThis skill will be developed through preparation for discussion sessions in groups and for planning and carrying out the integrative ecology assignment (groupwork).
Advanced Ecology,BIOS325,SKILL,S4,Improving own learning/performance - Reflective practiceâStudents will have opportunities to improve their learning and performance through reflection on (i) their understanding of advanced ecological topics and the ways in which peer discussion/ debate alters this and ii) feedback given during discussion sessions and following AO learning tasks as appropriate.
Advanced Ecology,BIOS325,SKILL,S5,Comprehend and use data effectivelyâThis skill will be developed using data-based learning activities and computer labs (for any topic that requires this).
Advanced Ecology,BIOS325,SKILL,S6,Evidence based reasoningâThis will be developed in students first through discussion and debate seminars (and linked AO learning tasks) and subsequently through evidence synthesis and critical evaluation of the use of advanced ecology to solve global environmental problems.
Advanced Ecology,BIOS325,SKILL,S7,Solving problems in a systematic and creative mannerâThis skill will be developed in students through an advanced understanding of the ways in which ecology can be used to solve environmental problems and the review and critical evaluation of this application of ecological theory.
Advanced Ecology,BIOS325,SKILL,S8,"Independent-learningâThis skill will be developed in students through their self-directed reading on the topics of the module, and through researching the module topics for discussions, debates, learning tasks and assignments. This skill will be evident (and assessed) through assignments."
Advanced Ecology,BIOS325,SKILL,S9,"Digital skillsâThis broad set of skills will be developed through the (i) the need to efficiently review and synthesise areas of the scientific literature using online databases (ii) through the handling and analysis of data for topics requiring data-based asynchronous learning tasks, and using software to create diagrams to communicate conceptual or review-based information."
Advanced Ecology,BIOS325,SKILL,S10,"Information retrieval and reviewâThis skill will be fostered through assignments that require the review, critical evaluation and synthesis of information from the ecological literature and related relevant fields."
Advanced Ecology,BIOS325,LO,LO4,"To synthesise and critically evaluate a range of information, concepts and processes relevant to key ecological problems from this module, life sciences core teaching modules and pre-requisite modules."
Advanced Ecology,BIOS325,SKILL,S1,"Critical thinking and problem solvingâThis skill will be developed (i) through the use of evidence-based reasoning in classroom discussions and debates focussed on module topics, (ii) through critical evaluation of the uses of ecology in solving real-world problems and (iii) through reflection on the extent to which the literature reach consensus over optimal approaches to solve ecological problems (or indicate knowledge gaps)."
Advanced Ecology,BIOS325,SKILL,S2,"Verbal and written communicationâStudents will have opportunities to develop written and oral communication skills through group discussions and debates, groupwork, and written assessments. In addition, this skill will be developed through an understanding of the constituent elements of strong arguments, and exercises in the deconstruction of the student's own arguments, as well as scholarly arguments within research papers."
Advanced Ecology,BIOS325,SKILL,S3,TeamworkâThis skill will be developed through preparation for discussion sessions in groups and for planning and carrying out the integrative ecology assignment (groupwork).
Advanced Ecology,BIOS325,SKILL,S4,Improving own learning/performance - Reflective practiceâStudents will have opportunities to improve their learning and performance through reflection on (i) their understanding of advanced ecological topics and the ways in which peer discussion/ debate alters this and ii) feedback given during discussion sessions and following AO learning tasks as appropriate.
Advanced Ecology,BIOS325,SKILL,S5,Comprehend and use data effectivelyâThis skill will be developed using data-based learning activities and computer labs (for any topic that requires this).
Advanced Ecology,BIOS325,SKILL,S6,Evidence based reasoningâThis will be developed in students first through discussion and debate seminars (and linked AO learning tasks) and subsequently through evidence synthesis and critical evaluation of the use of advanced ecology to solve global environmental problems.
Advanced Ecology,BIOS325,SKILL,S7,Solving problems in a systematic and creative mannerâThis skill will be developed in students through an advanced understanding of the ways in which ecology can be used to solve environmental problems and the review and critical evaluation of this application of ecological theory.
Advanced Ecology,BIOS325,SKILL,S8,"Independent-learningâThis skill will be developed in students through their self-directed reading on the topics of the module, and through researching the module topics for discussions, debates, learning tasks and assignments. This skill will be evident (and assessed) through assignments."
Advanced Ecology,BIOS325,SKILL,S9,"Digital skillsâThis broad set of skills will be developed through the (i) the need to efficiently review and synthesise areas of the scientific literature using online databases (ii) through the handling and analysis of data for topics requiring data-based asynchronous learning tasks, and using software to create diagrams to communicate conceptual or review-based information."
Advanced Ecology,BIOS325,SKILL,S10,"Information retrieval and reviewâThis skill will be fostered through assignments that require the review, critical evaluation and synthesis of information from the ecological literature and related relevant fields."
Evolutionary Biology,BIOS327,LO,LO1,Appraise the origins of heritable phenotypic variation and the significance of trait architecture.
Evolutionary Biology,BIOS327,SKILL,S1,Written and oral communication
Evolutionary Biology,BIOS327,SKILL,S2,Information retrieval and review
Evolutionary Biology,BIOS327,SKILL,S3,Critical thinking and problem solving
Evolutionary Biology,BIOS327,SKILL,S4,Quantitative analysis and interpretation
Evolutionary Biology,BIOS327,LO,LO2,Critically evaluate the main factors that cause changes in the genetic constitution of populations and how they affect the rate of evolutionary change.
Evolutionary Biology,BIOS327,SKILL,S1,Written and oral communication
Evolutionary Biology,BIOS327,SKILL,S2,Information retrieval and review
Evolutionary Biology,BIOS327,SKILL,S3,Critical thinking and problem solving
Evolutionary Biology,BIOS327,SKILL,S4,Quantitative analysis and interpretation
Evolutionary Biology,BIOS327,LO,LO3,"Critically discuss a series of topics in evolutionary biology, including life history evolution, molecular signatures of natural selection, evolutionary arms races, parallel evolution, and speciation."
Evolutionary Biology,BIOS327,SKILL,S1,Written and oral communication
Evolutionary Biology,BIOS327,SKILL,S2,Information retrieval and review
Evolutionary Biology,BIOS327,SKILL,S3,Critical thinking and problem solving
Evolutionary Biology,BIOS327,SKILL,S4,Quantitative analysis and interpretation
Anatomy Head & Neck,BIOS329,LO,LO1,Appraise the structural and topographical complexity of the main anatomical attributes of the head & neck region.
Anatomy Head & Neck,BIOS329,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Anatomy Head & Neck,BIOS329,SKILL,S2,Show awareness of ethical and legal constraints of working with cadaveric material.
Anatomy Head & Neck,BIOS329,SKILL,S3,Thinking critically and enhanced problem solving.
Anatomy Head & Neck,BIOS329,LO,LO2,Integrate knowledge of spatial relationships and interconnectivity to explain the anatomical bases to important functions and structural interdependencies.
Anatomy Head & Neck,BIOS329,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Anatomy Head & Neck,BIOS329,SKILL,S2,Show awareness of ethical and legal constraints of working with cadaveric material.
Anatomy Head & Neck,BIOS329,SKILL,S3,Thinking critically and enhanced problem solving.
Anatomy Head & Neck,BIOS329,LO,LO3,"Evaluate structure and function in the head and neck region using common diagnostic imaging modalities such as x-rays, CT and MRI scans."
Anatomy Head & Neck,BIOS329,SKILL,S1,Communicate scientific knowledge confidently to a specified audience using appropriate terminology.
Anatomy Head & Neck,BIOS329,SKILL,S2,Show awareness of ethical and legal constraints of working with cadaveric material.
Anatomy Head & Neck,BIOS329,SKILL,S3,Thinking critically and enhanced problem solving.
How do cells make decisions?,BIOS331,LO,LO1,Explore and evaluate how cells receive information and transmit it along distinct pathways to generate different physiological responses.
How do cells make decisions?,BIOS331,SKILL,S1,Problem solving skills
How do cells make decisions?,BIOS331,SKILL,S2,Communication skills
How do cells make decisions?,BIOS331,LO,LO2,"Critically discuss how post-translational modifications mediate information transfer, how the major kinase and second messenger pathways are stimulated and how they function in normal cells."
How do cells make decisions?,BIOS331,SKILL,S1,Problem solving skills
How do cells make decisions?,BIOS331,SKILL,S2,Communication skills
How do cells make decisions?,BIOS331,LO,LO3,Appraise the pathophysiological consequences of dysregulated cell signalling.
How do cells make decisions?,BIOS331,SKILL,S1,Problem solving skills
How do cells make decisions?,BIOS331,SKILL,S2,Communication skills
How do cells make decisions?,BIOS331,LO,LO4,Critically analyse experimental data relating to the study of cell signalling.
How do cells make decisions?,BIOS331,SKILL,S1,Problem solving skills
How do cells make decisions?,BIOS331,SKILL,S2,Communication skills
Zoology Field Course,BIOS333,LO,LO1,"Perform overseas fieldwork in a safe, respectful, ethical and sustainable way, being considerate of the needs of other students, of local culture, the needs and perspectives of local people and the pressures acting on the local environment."
Zoology Field Course,BIOS333,LO,LO2,"Maintain a clearly presented field record that logically documents the work completed on the field course, including site visits, lectures, discussions, field project development, data collection, data analysis, results, and any other information that may be of importance in interpreting data."
Zoology Field Course,BIOS333,LO,LO3,"Critically evaluate different strategies for conservation, via site visits, interaction with conservation professionals, lectures and seminars, teacher-directed and self-directed reading and discussion sessions."
Zoology Field Course,BIOS333,LO,LO4,"Design a statistically valid field-based sampling programme to obtain behavioural and/or ecological data, in a responsible, safe and ethical manner."
Zoology Field Course,BIOS333,LO,LO5,"Perform diverse methods for field surveys of animals and plants, and be able to apply the appropriate methods at the individual, population, and community/habitat levels."
Zoology Field Course,BIOS333,LO,LO6,Execute simple experiments or observational studies in the field.
Zoology Field Course,BIOS333,LO,LO7,Analyse data collected from the field-based scientific project using appropriate statistical techniques and draw appropriate interpretations from the results.
Zoology Field Course,BIOS333,LO,LO8,"Communicate the findings of the field-based scientific project using different presentational methods (including oral and written), tailoring information content, delivery and technical depth to the needs of the audience."
Immunology and Vet Pathology,BIOS335,LO,LO1,"Analyse and differentiate the haematological and immune responses of different hosts, highlighting key factors that contribute to variations in veterinary diseases."
Immunology and Vet Pathology,BIOS335,SKILL,S1,Written communication
Immunology and Vet Pathology,BIOS335,SKILL,S2,Digital skills
Immunology and Vet Pathology,BIOS335,SKILL,S3,Information retrieval and review
Immunology and Vet Pathology,BIOS335,SKILL,S4,Critical thinking and problem solving
Immunology and Vet Pathology,BIOS335,SKILL,S5,Global citizenship
Immunology and Vet Pathology,BIOS335,SKILL,S6,Self-evaluation skills
Immunology and Vet Pathology,BIOS335,LO,LO2,"Explain how cellular systems may deviate from normal functioning, contributing to or causing veterinary diseases."
Immunology and Vet Pathology,BIOS335,SKILL,S1,Written communication
Immunology and Vet Pathology,BIOS335,SKILL,S2,Digital skills
Immunology and Vet Pathology,BIOS335,SKILL,S3,Information retrieval and review
Immunology and Vet Pathology,BIOS335,SKILL,S4,Critical thinking and problem solving
Immunology and Vet Pathology,BIOS335,SKILL,S5,Global citizenship
Immunology and Vet Pathology,BIOS335,SKILL,S6,Self-evaluation skills
Immunology and Vet Pathology,BIOS335,LO,LO3,"Working from comparative veterinary examples, appraise critically how the pathological changes underpin the inflammatory, immune and healing responses."
Immunology and Vet Pathology,BIOS335,SKILL,S1,Written communication
Immunology and Vet Pathology,BIOS335,SKILL,S2,Digital skills
Immunology and Vet Pathology,BIOS335,SKILL,S3,Information retrieval and review
Immunology and Vet Pathology,BIOS335,SKILL,S4,Critical thinking and problem solving
Immunology and Vet Pathology,BIOS335,SKILL,S5,Global citizenship
Immunology and Vet Pathology,BIOS335,SKILL,S6,Self-evaluation skills
Immunology and Vet Pathology,BIOS335,LO,LO4,Explain how different immune systems respond to both intracellular and extracellular pathogens.
Immunology and Vet Pathology,BIOS335,SKILL,S1,Written communication
Immunology and Vet Pathology,BIOS335,SKILL,S2,Digital skills
Immunology and Vet Pathology,BIOS335,SKILL,S3,Information retrieval and review
Immunology and Vet Pathology,BIOS335,SKILL,S4,Critical thinking and problem solving
Immunology and Vet Pathology,BIOS335,SKILL,S5,Global citizenship
Immunology and Vet Pathology,BIOS335,SKILL,S6,Self-evaluation skills
Immunology and Vet Pathology,BIOS335,LO,LO5,"Recall key aspects of host responses and pathology associated with animal diseases, and apply that knowledge and critical thinking skills to analyse and interpret real-world scenarios of common diseases encountered in veterinary practice."
Immunology and Vet Pathology,BIOS335,SKILL,S1,Written communication
Immunology and Vet Pathology,BIOS335,SKILL,S2,Digital skills
Immunology and Vet Pathology,BIOS335,SKILL,S3,Information retrieval and review
Immunology and Vet Pathology,BIOS335,SKILL,S4,Critical thinking and problem solving
Immunology and Vet Pathology,BIOS335,SKILL,S5,Global citizenship
Immunology and Vet Pathology,BIOS335,SKILL,S6,Self-evaluation skills
